8,24.0,24.0
9,1.0,1.0
10,24.0,1.0
11,24.0,1.0
12,24.0,24.0
13,24.0,24.0
14,24.0,24.0
15,1.0,1.0
16,24.0,1.0
17,24.0,1.0
